"Winkelstahl, rund",   " 50/50/8",5.820,,2.45,6
"Winkelstahl, rund",   " 55/55/6",4.950,,2.60,6
"Winkelstahl, rund",   " 60/60/6",5.420,,2.45,6
"Winkelstahl, rund",   " 60/60/8",7.090,,2.45,6
"Winkelstahl, rund",   " 60/60/10",8.690,,2.50,6
"Winkelstahl, rund",   " 65/65/7",6.830,,2.55,6
"Winkelstahl, rund",   " 70/70/7",7.380,,2.45,6
"Winkelstahl, rund",   " 70/70/8",8.250,,2.50,6
"Winkelstahl, rund",   " 70/70/9",9.340,,2.55,6
"Winkelstahl, rund",   " 75/75/8",9.030,,2.45,6
"Winkelstahl, rund",   " 80/80/8",9.660,,2.45,6
"Winkelstahl, rund",   " 80/80/10",11.860,,2.45,6
"Winkelstahl, rund",   " 80/80/12",14.050,,2.50,6
"Winkelstahl, rund",   " 90/90/9",12.170,,2.45,6
"Winkelstahl, rund",   " 100/100/10",15.070,,2.45,6
"Winkelstahl, rund",   " 100/100/12",17.820,,2.50,6
"Winkelstahl, rund",   " 100/100/14",20.570,,2.50,6
"Winkelstahl, rund",   " 110/110/10",16.640,,2.60,6
"Winkelstahl, rund",   " 120/120/10",18.200,,2.65,6
"Winkelstahl, rund",   " 120/120/12",21.600,,2.55,6
"Winkelstahl, rund",   " 120/120/15",26.610,,2.55,6
"Winkelstahl, rund",   " 130/130/12",23.600,,2.55,6
"Winkelstahl, rund",   " 140/140/13",27.480,,2.55,6
"Winkelstahl, rund",   " 140/140/15",31.400,,2.55,6
"Winkelstahl, rund",   " 150/150/14",31.640,,2.60,6
"Winkelstahl, rund",   " 150/150/15",33.760,,2.60,6
"Winkelstahl, rund",   " 150/150/16",35.870,,2.65,6
"Winkelstahl, rund",   " 160/160/15",36.190,,2.60,6
"Winkelstahl, rund",   " 180/180/16",43.300,,2.65,6
"Winkelstahl, rund",   " 180/180/18",48.530,,2.65,6
"Winkelstahl, rund",   " 200/200/16",48.500,,2.55,6
"Winkelstahl, rund",   " 200/200/20",59.900,,2.60,6
"Winkelstahl, rund, L ",   " 30/20/3",1.100,,2.75,6
"Winkelstahl, rund, L ",   " 30/20/4",1.450,,2.70,6
"Winkelstahl, rund, L ",   " 40/20/3",1.350,,2.70,6
"Winkelstahl, rund, L ",   " 40/20/4",1.770,,2.65,6
"Winkelstahl, rund, L ",   " 40/25/4",1.900,,2.55,6
"Winkelstahl, rund, L ",   " 45/30/4",2.250,,2.60,6
